ProductID,ProductName,Category,Price,Supplier
5366,Clothing Product 5366,Clothing,1587.07,Unilever Egypt
5367,Furniture Product 5367,Furniture,45504.38,Carrefour Supplier
5368,Groceries Product 5368,Groceries,86.48,Metro Market Supplier
5369,Electronics Product 5369,Electronics,15972.68,Carrefour Supplier
5370,Sports Product 5370,Sports,6441.63,Nestle Egypt
5371,Sports Product 5371,Sports,221.35,Unilever Egypt
5372,Clothing Product 5372,Clothing,712.08,Nestle Egypt
5373,Furniture Product 5373,Furniture,27247.15,IKEA Egypt
5374,Clothing Product 5374,Clothing,1361.32,Carrefour Supplier
5375,Electronics Product 5375,Electronics,11646.34,Carrefour Supplier
5376,Furniture Product 5376,Furniture,27631.42,Metro Market Supplier
5377,Stationery Product 5377,Stationery,27.03,Nestle Egypt
5378,Electronics Product 5378,Electronics,10479.74,Nike Egypt
5379,Home Appliances Product 5379,Home Appliances,14655.91,P&G Egypt
5380,Stationery Product 5380,Stationery,457.48,Adidas Egypt
5381,Clothing Product 5381,Clothing,2776.96,Adidas Egypt
5382,Clothing Product 5382,Clothing,1402.89,ElAraby Group
5383,Electronics Product 5383,Electronics,20510.04,Nike Egypt
5384,Furniture Product 5384,Furniture,20648.41,Samsung Egypt
5385,Clothing Product 5385,Clothing,217.58,Unilever Egypt
5386,Clothing Product 5386,Clothing,1251.24,P&G Egypt
5387,Electronics Product 5387,Electronics,23986.62,Metro Market Supplier
5388,Furniture Product 5388,Furniture,27460,IKEA Egypt
5389,Beauty Product 5389,Beauty,90.04,Carrefour Supplier
5390,Furniture Product 5390,Furniture,38791.69,Nike Egypt
5391,Electronics Product 5391,Electronics,12667.57,Adidas Egypt
5392,Clothing Product 5392,Clothing,1648.86,IKEA Egypt
5393,Furniture Product 5393,Furniture,39314.23,Fresh Electric
5394,Beauty Product 5394,Beauty,1423.85,Nestle Egypt
5395,Groceries Product 5395,Groceries,111.29,Fresh Electric
5396,Electronics Product 5396,Electronics,17284.56,LG Egypt
5397,Sports Product 5397,Sports,5245.38,Unilever Egypt
5398,Electronics Product 5398,Electronics,2936.77,Carrefour Supplier
5399,Furniture Product 5399,Furniture,9697.6,ElAraby Group
5400,Furniture Product 5400,Furniture,21655.42,P&G Egypt
5401,Clothing Product 5401,Clothing,2214.57,Nestle Egypt
5402,Home Appliances Product 5402,Home Appliances,23140.71,ElAraby Group
5403,Furniture Product 5403,Furniture,49897.43,Carrefour Supplier
5404,Home Appliances Product 5404,Home Appliances,3025.79,Sony Middle East
5405,Home Appliances Product 5405,Home Appliances,25708.48,Samsung Egypt
5406,Clothing Product 5406,Clothing,291.35,Metro Market Supplier
5407,Furniture Product 5407,Furniture,48309.47,LG Egypt
5408,Stationery Product 5408,Stationery,172.08,IKEA Egypt
5409,Stationery Product 5409,Stationery,257.84,Unilever Egypt
5410,Furniture Product 5410,Furniture,39596.6,Nestle Egypt
5411,Home Appliances Product 5411,Home Appliances,11114.61,P&G Egypt
5412,Clothing Product 5412,Clothing,1681.38,ElAraby Group
5413,Electronics Product 5413,Electronics,22817.54,Adidas Egypt
5414,Home Appliances Product 5414,Home Appliances,29769.99,Sony Middle East
5415,Groceries Product 5415,Groceries,71.71,IKEA Egypt
5416,Clothing Product 5416,Clothing,1488.2,Metro Market Supplier
5417,Sports Product 5417,Sports,432.36,P&G Egypt
5418,Beauty Product 5418,Beauty,303.74,IKEA Egypt
5419,Beauty Product 5419,Beauty,570.28,Fresh Electric
5420,Stationery Product 5420,Stationery,387.86,Carrefour Supplier
5421,Home Appliances Product 5421,Home Appliances,29303.21,Carrefour Supplier
5422,Clothing Product 5422,Clothing,2520.08,Metro Market Supplier
5423,Stationery Product 5423,Stationery,280.94,Unilever Egypt
5424,Beauty Product 5424,Beauty,839.42,Nestle Egypt
5425,Clothing Product 5425,Clothing,2709.91,Samsung Egypt
5426,Stationery Product 5426,Stationery,98.1,Adidas Egypt
5427,Sports Product 5427,Sports,333.55,Nike Egypt
5428,Sports Product 5428,Sports,5259.99,P&G Egypt
5429,Electronics Product 5429,Electronics,24254.8,Unilever Egypt
5430,Home Appliances Product 5430,Home Appliances,4715.12,LG Egypt
5431,Home Appliances Product 5431,Home Appliances,18112.26,Unilever Egypt
5432,Stationery Product 5432,Stationery,279.02,IKEA Egypt
5433,Sports Product 5433,Sports,1134.07,Metro Market Supplier
5434,Electronics Product 5434,Electronics,19760.58,Nike Egypt
5435,Sports Product 5435,Sports,2119.09,IKEA Egypt
5436,Beauty Product 5436,Beauty,768.96,LG Egypt
5437,Electronics Product 5437,Electronics,23506.69,Nike Egypt
5438,Groceries Product 5438,Groceries,140.7,P&G Egypt
5439,Groceries Product 5439,Groceries,59.73,P&G Egypt
5440,Home Appliances Product 5440,Home Appliances,29273.78,Nestle Egypt
5441,Home Appliances Product 5441,Home Appliances,15349.98,Carrefour Supplier
5442,Furniture Product 5442,Furniture,21233.24,Samsung Egypt
5443,Furniture Product 5443,Furniture,17396.06,Carrefour Supplier
5444,Home Appliances Product 5444,Home Appliances,26189.54,IKEA Egypt
5445,Home Appliances Product 5445,Home Appliances,11385.94,LG Egypt
5446,Furniture Product 5446,Furniture,38747.94,Nestle Egypt
5447,Home Appliances Product 5447,Home Appliances,6132.47,Fresh Electric
5448,Home Appliances Product 5448,Home Appliances,7560.37,ElAraby Group
5449,Furniture Product 5449,Furniture,42311.16,IKEA Egypt
5450,Home Appliances Product 5450,Home Appliances,24498.05,IKEA Egypt
5451,Furniture Product 5451,Furniture,45456.49,Nike Egypt
5452,Furniture Product 5452,Furniture,6371.13,P&G Egypt
5453,Electronics Product 5453,Electronics,8141.36,P&G Egypt
5454,Home Appliances Product 5454,Home Appliances,20010.61,ElAraby Group
5455,Electronics Product 5455,Electronics,3853.85,LG Egypt
5456,Electronics Product 5456,Electronics,3117.3,Unilever Egypt
5457,Electronics Product 5457,Electronics,11995.97,Nestle Egypt
5458,Beauty Product 5458,Beauty,1377.81,ElAraby Group
5459,Groceries Product 5459,Groceries,120.22,IKEA Egypt
5460,Clothing Product 5460,Clothing,337.83,Sony Middle East
5461,Groceries Product 5461,Groceries,131.45,Adidas Egypt
5462,Home Appliances Product 5462,Home Appliances,19220.5,Samsung Egypt
5463,Stationery Product 5463,Stationery,113.12,Carrefour Supplier
5464,Groceries Product 5464,Groceries,38.03,Nike Egypt
5465,Clothing Product 5465,Clothing,2969.98,Samsung Egypt
5466,Furniture Product 5466,Furniture,29469.5,Carrefour Supplier
5467,Clothing Product 5467,Clothing,1528.69,Fresh Electric
5468,Electronics Product 5468,Electronics,11028.22,Adidas Egypt
5469,Beauty Product 5469,Beauty,521.56,IKEA Egypt
5470,Furniture Product 5470,Furniture,18196.99,P&G Egypt
5471,Beauty Product 5471,Beauty,2281.33,ElAraby Group
5472,Furniture Product 5472,Furniture,13577.99,LG Egypt
5473,Beauty Product 5473,Beauty,674.75,Adidas Egypt
5474,Stationery Product 5474,Stationery,5.72,LG Egypt
5475,Beauty Product 5475,Beauty,1497.31,Carrefour Supplier
5476,Furniture Product 5476,Furniture,35028.05,Adidas Egypt
5477,Groceries Product 5477,Groceries,163.82,Adidas Egypt
5478,Home Appliances Product 5478,Home Appliances,29041.49,Fresh Electric
5479,Groceries Product 5479,Groceries,143.66,Fresh Electric
5480,Clothing Product 5480,Clothing,2260.15,Carrefour Supplier
5481,Home Appliances Product 5481,Home Appliances,20774.79,Sony Middle East
5482,Clothing Product 5482,Clothing,901.99,LG Egypt
5483,Electronics Product 5483,Electronics,16470.4,Carrefour Supplier
5484,Home Appliances Product 5484,Home Appliances,25035.14,Samsung Egypt
5485,Beauty Product 5485,Beauty,312.04,Fresh Electric
5486,Stationery Product 5486,Stationery,76.47,Carrefour Supplier
5487,Home Appliances Product 5487,Home Appliances,26168.99,Nestle Egypt
5488,Beauty Product 5488,Beauty,977.88,IKEA Egypt
5489,Furniture Product 5489,Furniture,23005.47,Fresh Electric
5490,Groceries Product 5490,Groceries,45.32,Nestle Egypt
5491,Clothing Product 5491,Clothing,2622.86,Nike Egypt
5492,Clothing Product 5492,Clothing,1520.75,ElAraby Group
5493,Beauty Product 5493,Beauty,169.89,Samsung Egypt
5494,Beauty Product 5494,Beauty,1185.78,Samsung Egypt
5495,Electronics Product 5495,Electronics,18833.95,IKEA Egypt
5496,Furniture Product 5496,Furniture,11386.23,LG Egypt
5497,Furniture Product 5497,Furniture,8323.85,ElAraby Group
5498,Groceries Product 5498,Groceries,88.1,Samsung Egypt
5499,Stationery Product 5499,Stationery,393.92,IKEA Egypt
5500,Home Appliances Product 5500,Home Appliances,17925.35,Nestle Egypt
5501,Furniture Product 5501,Furniture,32746.13,Unilever Egypt
5502,Clothing Product 5502,Clothing,2096.45,ElAraby Group
5503,Stationery Product 5503,Stationery,481.94,ElAraby Group
5504,Groceries Product 5504,Groceries,98.67,Unilever Egypt
5505,Groceries Product 5505,Groceries,8.34,Fresh Electric
5506,Stationery Product 5506,Stationery,195.37,IKEA Egypt
5507,Groceries Product 5507,Groceries,26.42,Carrefour Supplier
5508,Sports Product 5508,Sports,4271.82,Carrefour Supplier
5509,Home Appliances Product 5509,Home Appliances,8736.91,Nike Egypt
5510,Furniture Product 5510,Furniture,37700.54,Samsung Egypt
5511,Home Appliances Product 5511,Home Appliances,17360.95,LG Egypt
5512,Clothing Product 5512,Clothing,2706.45,ElAraby Group
5513,Clothing Product 5513,Clothing,2297.44,Nike Egypt
5514,Groceries Product 5514,Groceries,127.37,IKEA Egypt
5515,Electronics Product 5515,Electronics,4152.86,Samsung Egypt
5516,Sports Product 5516,Sports,6194.25,Metro Market Supplier
5517,Beauty Product 5517,Beauty,1441.48,Samsung Egypt
5518,Stationery Product 5518,Stationery,100.74,LG Egypt
5519,Furniture Product 5519,Furniture,36462.72,P&G Egypt
5520,Furniture Product 5520,Furniture,35257.31,ElAraby Group
5521,Clothing Product 5521,Clothing,1923.66,Nike Egypt
5522,Sports Product 5522,Sports,949.5,Unilever Egypt
5523,Clothing Product 5523,Clothing,2681.75,Nestle Egypt
5524,Electronics Product 5524,Electronics,21516.01,Nestle Egypt
5525,Stationery Product 5525,Stationery,380.67,IKEA Egypt
5526,Sports Product 5526,Sports,4046.57,P&G Egypt
5527,Electronics Product 5527,Electronics,17398.37,LG Egypt
5528,Groceries Product 5528,Groceries,50.1,Samsung Egypt
5529,Clothing Product 5529,Clothing,1454.54,IKEA Egypt
5530,Home Appliances Product 5530,Home Appliances,3796.36,IKEA Egypt
5531,Stationery Product 5531,Stationery,360.62,Fresh Electric
5532,Clothing Product 5532,Clothing,733.56,LG Egypt
5533,Electronics Product 5533,Electronics,6783.19,Adidas Egypt
5534,Beauty Product 5534,Beauty,344.68,ElAraby Group
5535,Stationery Product 5535,Stationery,447.09,LG Egypt
5536,Sports Product 5536,Sports,7403.82,Adidas Egypt
5537,Home Appliances Product 5537,Home Appliances,3530.5,ElAraby Group
5538,Clothing Product 5538,Clothing,228.09,Carrefour Supplier
5539,Furniture Product 5539,Furniture,27742.14,Nike Egypt
5540,Electronics Product 5540,Electronics,23192.59,Unilever Egypt
5541,Clothing Product 5541,Clothing,2407.59,Nestle Egypt
5542,Home Appliances Product 5542,Home Appliances,3390.34,Adidas Egypt
5543,Clothing Product 5543,Clothing,2781.95,ElAraby Group
5544,Electronics Product 5544,Electronics,10964.09,Nestle Egypt
5545,Sports Product 5545,Sports,6075.95,IKEA Egypt
5546,Groceries Product 5546,Groceries,10.25,LG Egypt
5547,Electronics Product 5547,Electronics,16848.82,Fresh Electric
5548,Groceries Product 5548,Groceries,165.35,Fresh Electric
5549,Electronics Product 5549,Electronics,18444.79,Fresh Electric
5550,Clothing Product 5550,Clothing,673.17,ElAraby Group
5551,Stationery Product 5551,Stationery,35.33,Unilever Egypt
5552,Clothing Product 5552,Clothing,1894.07,Samsung Egypt
5553,Home Appliances Product 5553,Home Appliances,21991.72,Carrefour Supplier
5554,Clothing Product 5554,Clothing,1163.26,Metro Market Supplier
5555,Furniture Product 5555,Furniture,41985.2,P&G Egypt
5556,Groceries Product 5556,Groceries,139.14,Sony Middle East
5557,Stationery Product 5557,Stationery,192.15,Sony Middle East
5558,Sports Product 5558,Sports,474.01,Sony Middle East
5559,Beauty Product 5559,Beauty,315.88,Metro Market Supplier
5560,Groceries Product 5560,Groceries,46.3,Sony Middle East
5561,Beauty Product 5561,Beauty,315.68,Fresh Electric
5562,Groceries Product 5562,Groceries,56.9,IKEA Egypt
5563,Sports Product 5563,Sports,7113.83,Sony Middle East
5564,Clothing Product 5564,Clothing,2865.49,P&G Egypt
5565,Groceries Product 5565,Groceries,124.14,Metro Market Supplier
5566,Stationery Product 5566,Stationery,143.19,ElAraby Group
5567,Clothing Product 5567,Clothing,2786.02,Metro Market Supplier
5568,Electronics Product 5568,Electronics,5308.61,ElAraby Group
5569,Beauty Product 5569,Beauty,1942.77,Unilever Egypt
5570,Home Appliances Product 5570,Home Appliances,26341.96,LG Egypt
5571,Groceries Product 5571,Groceries,180.66,Fresh Electric
5572,Home Appliances Product 5572,Home Appliances,17153.89,P&G Egypt
5573,Groceries Product 5573,Groceries,15.3,Sony Middle East
5574,Clothing Product 5574,Clothing,2416.93,Fresh Electric
5575,Electronics Product 5575,Electronics,12956.19,Adidas Egypt
5576,Home Appliances Product 5576,Home Appliances,7851.65,IKEA Egypt
5577,Home Appliances Product 5577,Home Appliances,10702.07,IKEA Egypt
5578,Home Appliances Product 5578,Home Appliances,8382.02,Nestle Egypt
5579,Groceries Product 5579,Groceries,166.48,Samsung Egypt
5580,Beauty Product 5580,Beauty,1251.75,Fresh Electric
5581,Groceries Product 5581,Groceries,161.56,Fresh Electric
5582,Home Appliances Product 5582,Home Appliances,15924.29,Adidas Egypt
5583,Stationery Product 5583,Stationery,40.36,Carrefour Supplier
5584,Home Appliances Product 5584,Home Appliances,22342.04,Nestle Egypt
5585,Stationery Product 5585,Stationery,86.49,ElAraby Group
5586,Sports Product 5586,Sports,433.69,Metro Market Supplier
5587,Electronics Product 5587,Electronics,19611.17,Metro Market Supplier
5588,Electronics Product 5588,Electronics,21640.7,Carrefour Supplier
5589,Electronics Product 5589,Electronics,2549.03,Sony Middle East
5590,Home Appliances Product 5590,Home Appliances,3212.87,Fresh Electric
5591,Stationery Product 5591,Stationery,476.78,LG Egypt
5592,Stationery Product 5592,Stationery,392.91,IKEA Egypt
5593,Sports Product 5593,Sports,646.53,Nike Egypt
5594,Electronics Product 5594,Electronics,18121.02,Nestle Egypt
5595,Sports Product 5595,Sports,3156.55,LG Egypt
5596,Furniture Product 5596,Furniture,37997.67,ElAraby Group
5597,Groceries Product 5597,Groceries,21.58,Sony Middle East
5598,Stationery Product 5598,Stationery,147.16,IKEA Egypt
5599,Home Appliances Product 5599,Home Appliances,5196.86,Metro Market Supplier
5600,Furniture Product 5600,Furniture,25818.65,Metro Market Supplier
5601,Electronics Product 5601,Electronics,8195.78,Unilever Egypt
5602,Electronics Product 5602,Electronics,12925.02,Unilever Egypt
5603,Electronics Product 5603,Electronics,1581.59,Samsung Egypt
5604,Electronics Product 5604,Electronics,16719.91,Fresh Electric
5605,Beauty Product 5605,Beauty,896.11,Nestle Egypt
5606,Home Appliances Product 5606,Home Appliances,11354.83,IKEA Egypt
5607,Furniture Product 5607,Furniture,27206.71,P&G Egypt
5608,Beauty Product 5608,Beauty,1429.35,Fresh Electric
5609,Beauty Product 5609,Beauty,415.72,ElAraby Group
5610,Clothing Product 5610,Clothing,2972.94,Nestle Egypt
5611,Electronics Product 5611,Electronics,9472.16,Sony Middle East
5612,Beauty Product 5612,Beauty,1837.52,IKEA Egypt
5613,Electronics Product 5613,Electronics,15812.91,Samsung Egypt
5614,Beauty Product 5614,Beauty,559.4,P&G Egypt
5615,Stationery Product 5615,Stationery,310.96,Metro Market Supplier
5616,Electronics Product 5616,Electronics,19422.98,Metro Market Supplier
5617,Groceries Product 5617,Groceries,29.52,Samsung Egypt
5618,Furniture Product 5618,Furniture,40396.7,LG Egypt
5619,Beauty Product 5619,Beauty,669.4,IKEA Egypt
5620,Home Appliances Product 5620,Home Appliances,26793.99,IKEA Egypt
5621,Electronics Product 5621,Electronics,6909.39,Carrefour Supplier
5622,Furniture Product 5622,Furniture,48164.37,Nike Egypt
5623,Groceries Product 5623,Groceries,111.76,Unilever Egypt
5624,Stationery Product 5624,Stationery,440.82,Fresh Electric
5625,Clothing Product 5625,Clothing,1196.45,Metro Market Supplier
5626,Clothing Product 5626,Clothing,1632.13,LG Egypt
5627,Beauty Product 5627,Beauty,706.11,Sony Middle East
5628,Home Appliances Product 5628,Home Appliances,4931.83,P&G Egypt
5629,Furniture Product 5629,Furniture,36710.5,IKEA Egypt
5630,Furniture Product 5630,Furniture,21270.6,Sony Middle East
5631,Electronics Product 5631,Electronics,6446.55,P&G Egypt
5632,Groceries Product 5632,Groceries,76.81,Carrefour Supplier
5633,Beauty Product 5633,Beauty,573.99,ElAraby Group
5634,Furniture Product 5634,Furniture,5485.16,Samsung Egypt
5635,Beauty Product 5635,Beauty,764.48,Nike Egypt
5636,Beauty Product 5636,Beauty,433.85,Metro Market Supplier
5637,Sports Product 5637,Sports,6109.73,Samsung Egypt
5638,Groceries Product 5638,Groceries,83.64,Fresh Electric
5639,Sports Product 5639,Sports,2851.46,Nike Egypt
5640,Groceries Product 5640,Groceries,62.3,Carrefour Supplier
5641,Electronics Product 5641,Electronics,16882.28,Unilever Egypt
5642,Beauty Product 5642,Beauty,803.94,Metro Market Supplier
5643,Furniture Product 5643,Furniture,43359.58,IKEA Egypt
5644,Electronics Product 5644,Electronics,19414.9,Carrefour Supplier
5645,Home Appliances Product 5645,Home Appliances,11556.46,IKEA Egypt
5646,Groceries Product 5646,Groceries,166.93,ElAraby Group
5647,Sports Product 5647,Sports,5858.86,Sony Middle East
5648,Stationery Product 5648,Stationery,307,Carrefour Supplier
5649,Electronics Product 5649,Electronics,17005.11,Nestle Egypt
5650,Electronics Product 5650,Electronics,7597.56,Nike Egypt
5651,Electronics Product 5651,Electronics,24831.59,ElAraby Group
5652,Clothing Product 5652,Clothing,693.46,Fresh Electric
5653,Clothing Product 5653,Clothing,2912.22,Nestle Egypt
5654,Clothing Product 5654,Clothing,2502.72,ElAraby Group
5655,Sports Product 5655,Sports,7091.15,LG Egypt
5656,Beauty Product 5656,Beauty,1834.7,Metro Market Supplier
5657,Groceries Product 5657,Groceries,162.16,LG Egypt
5658,Home Appliances Product 5658,Home Appliances,21570.12,Unilever Egypt
5659,Stationery Product 5659,Stationery,362.02,Metro Market Supplier
5660,Home Appliances Product 5660,Home Appliances,16695.84,Adidas Egypt
5661,Clothing Product 5661,Clothing,799.18,LG Egypt
5662,Clothing Product 5662,Clothing,1528.49,Sony Middle East
5663,Beauty Product 5663,Beauty,1627.87,Fresh Electric
5664,Electronics Product 5664,Electronics,22118.38,Samsung Egypt
5665,Home Appliances Product 5665,Home Appliances,28721.35,Metro Market Supplier
5666,Stationery Product 5666,Stationery,380.41,Nestle Egypt
5667,Beauty Product 5667,Beauty,283.5,IKEA Egypt
