order_id,order_date,customer_id,city,segment,product_category,payment_method,quantity,unit_price,discount,shipping_cost,delivery_days,revenue,profit,is_returned,rating
768,2023-06-03,12575,Cairo,Home Office,Furniture,Card,7,144.28,0.16,9.71,8,848.34,81.31,0,3
769,2023-09-07,16754,Giza,Consumer,Office Supplies,Online,5,21.33,0.04,19.7,2,102.38,-0.36,0,3
770,2024-11-04,11581,Giza,Consumer,Furniture,Card,5,146.38,0.1,21.9,6,658.7,43.83,0,4
771,2024-03-13,11986,Luxor,Corporate,Office Supplies,Online,4,34.52,0.15,8.59,8,117.38,-8.3,0,5
772,2023-04-28,12240,Alexandria,Consumer,Technology,Card,3,195.79,0.13,3.47,6,511.01,213.13,0,3
773,2023-11-02,13966,Giza,Corporate,Office Supplies,Card,2,58.02,0.01,3.44,5,114.88,45.23,0,5
774,2023-09-25,17604,Cairo,Home Office,Office Supplies,Card,3,38.71,0.37,5.83,3,73.16,-28.57,0,4
775,2023-02-23,18320,Cairo,Home Office,Furniture,Online,3,159.68,0.12,14.08,8,421.55,162.11,0,4
776,2023-08-24,15968,Alexandria,Corporate,Furniture,Card,3,159.25,0.32,2.84,2,324.86,-44.01,0,1
777,2024-01-24,19043,Giza,Corporate,Furniture,Card,6,124.23,0.25,12.97,9,559.04,119.48,0,4
778,2024-02-05,17493,Alexandria,Consumer,Technology,Online,3,204.04,0.02,12.35,8,599.88,157.47,1,4
779,2024-09-15,14103,Cairo,Consumer,Technology,Card,5,204.73,0.2,7.44,6,818.92,-94.37,0,5
780,2023-10-30,12076,Alexandria,Corporate,Office Supplies,Online,6,7.51,0.03,7.65,9,43.73,1.84,0,4
781,2023-07-26,15231,Tanta,Consumer,Furniture,Online,2,167.72,0.26,13.06,6,248.23,18.04,0,5
782,2023-08-17,12994,Cairo,Consumer,Technology,Online,3,159.25,0.02,12.43,8,468.2,85.22,0,2
783,2024-07-31,13744,Giza,Consumer,Office Supplies,Card,6,80.39,0.14,4.75,5,414.83,167.83,0,5
784,2023-03-16,15594,Mansoura,Corporate,Furniture,Card,2,149.25,0.24,7.81,7,226.86,-43.69,0,4
785,2024-03-10,17531,Giza,Consumer,Technology,Online,7,182.89,0.09,7.19,2,1165.02,341.32,0,4
786,2023-04-13,17371,Alexandria,Corporate,Office Supplies,Card,2,42.35,0.01,9.2,1,83.86,-0.9,0,5
787,2024-02-26,11644,Cairo,Consumer,Office Supplies,Card,3,42.52,0.27,2.81,8,93.13,-7.98,0,4
788,2024-12-04,13144,Alexandria,Consumer,Technology,Online,9,240.92,0.08,9.98,5,1994.84,651.48,0,5
789,2023-11-02,10242,Cairo,Consumer,Office Supplies,Card,7,65.64,0.13,7.73,9,399.77,49.2,0,5
790,2023-04-08,14085,Mansoura,Consumer,Technology,Online,2,173.4,0.19,4.57,7,280.91,50.19,0,4
791,2023-12-01,17954,Luxor,Home Office,Furniture,Online,2,144.6,0.05,6.24,4,274.74,49.54,0,4
792,2024-03-10,17269,Aswan,Consumer,Technology,Online,6,181.81,0.2,7.41,5,872.67,-25.15,0,3
793,2024-03-22,17130,Luxor,Consumer,Furniture,Card,5,164.84,0.02,6.82,3,807.73,233.59,0,3
794,2023-11-04,16828,Alexandria,Consumer,Technology,Card,5,228.3,0.16,5.77,5,958.86,280.92,0,3
795,2023-09-06,18362,Giza,Consumer,Technology,Card,2,173.67,0.03,6.34,4,336.92,20.55,0,5
796,2023-06-15,18844,Tanta,Consumer,Office Supplies,Card,2,28.74,0.13,19.31,3,50.0,-7.53,0,4
797,2024-04-25,16331,Mansoura,Consumer,Technology,Card,5,187.36,0.18,7.95,8,768.19,225.73,0,5
798,2023-12-01,13512,Giza,Home Office,Office Supplies,Card,5,46.89,0.15,3.88,4,199.28,8.85,0,5
799,2024-06-25,11499,Mansoura,Corporate,Furniture,Card,1,158.19,0.26,21.42,4,117.06,-24.92,0,5
800,2023-04-16,12158,Alexandria,Consumer,Office Supplies,Card,3,53.52,0.13,12.86,8,139.68,-5.9,0,2
801,2024-07-16,15162,Alexandria,Consumer,Furniture,Online,1,141.58,0.12,12.74,5,124.59,40.96,0,5
802,2023-03-22,14039,Giza,Consumer,Technology,Card,4,197.67,0.36,5.36,5,506.03,-4.51,0,4
803,2023-05-13,12035,Cairo,Consumer,Technology,Card,3,207.88,0.24,11.76,5,473.97,71.93,0,5
804,2023-05-18,17977,Cairo,Corporate,Office Supplies,Cash,3,24.58,0.08,6.31,6,67.84,-2.59,0,5
805,2023-07-03,10857,Cairo,Home Office,Office Supplies,Online,3,35.98,0.16,5.01,5,90.67,16.59,0,4
806,2024-02-05,13823,Alexandria,Consumer,Technology,Card,6,225.4,0.14,30.61,1,1163.08,171.05,0,5
807,2023-11-26,16770,Giza,Corporate,Furniture,Cash,7,192.67,0.06,3.21,1,1267.78,588.32,0,5
808,2024-05-22,19241,Giza,Consumer,Furniture,Card,3,140.23,0.21,5.83,6,332.35,-19.82,0,3
809,2023-03-10,10298,Mansoura,Consumer,Office Supplies,Card,6,72.95,0.1,5.17,2,393.93,149.96,0,4
810,2024-06-29,17244,Giza,Consumer,Office Supplies,Online,6,19.95,0.16,14.48,3,100.57,-16.03,0,3
811,2023-02-22,10923,Giza,Consumer,Office Supplies,Online,7,47.38,0.27,22.36,6,242.1,-43.6,0,2
812,2024-03-25,14232,Cairo,Home Office,Office Supplies,Card,4,20.11,0.17,9.03,2,66.77,-0.39,0,4
813,2023-07-24,14306,Cairo,Consumer,Office Supplies,Online,2,9.41,0.07,9.94,6,17.5,-7.49,0,4
814,2023-05-06,12799,Luxor,Consumer,Technology,Online,4,224.45,0.16,1.94,6,754.17,18.57,0,4
815,2023-02-12,16578,Alexandria,Home Office,Office Supplies,Online,1,29.02,0.05,8.62,2,27.57,-4.29,1,3
816,2023-04-21,14875,Luxor,Home Office,Office Supplies,Card,5,55.68,0.24,8.26,2,211.58,-9.47,0,3
817,2024-10-24,15326,Cairo,Corporate,Office Supplies,Card,4,45.04,0.11,7.6,7,160.34,-0.8,0,3
818,2023-07-02,16582,Alexandria,Home Office,Furniture,Card,6,158.22,0.01,18.42,9,939.84,286.12,0,5
819,2023-04-05,11802,Cairo,Consumer,Technology,Card,2,211.02,0.3,11.97,1,295.43,-23.14,0,5
820,2024-01-09,12657,Cairo,Corporate,Furniture,Card,2,171.77,0.11,8.61,8,305.76,-7.84,0,5
821,2024-06-03,13346,Cairo,Corporate,Furniture,Online,4,168.53,0.13,7.8,4,586.48,141.25,0,2
822,2023-12-26,19663,Cairo,Home Office,Technology,Online,3,191.91,0.26,4.87,6,426.04,-39.62,0,5
823,2024-11-26,12949,Giza,Corporate,Technology,Online,3,208.46,0.24,5.76,3,475.29,58.83,0,5
824,2023-10-08,10941,Cairo,Consumer,Furniture,Card,2,180.01,0.09,32.01,1,327.62,47.89,0,5
825,2023-07-14,11907,Mansoura,Corporate,Technology,Card,5,200.91,0.2,36.73,1,803.62,129.77,0,4
826,2023-07-14,14837,Giza,Consumer,Technology,Card,3,190.12,0.11,2.49,5,507.62,185.03,0,4
827,2024-10-28,18105,Cairo,Consumer,Technology,Card,6,187.57,0.17,11.79,4,934.11,-78.06,0,4
828,2023-04-03,11243,Cairo,Consumer,Office Supplies,Online,6,46.98,0.07,8.42,8,262.17,62.36,0,4
829,2024-11-02,15696,Alexandria,Home Office,Office Supplies,Card,3,25.19,0.07,2.45,3,70.28,21.6,0,3
830,2023-03-02,11466,Cairo,Consumer,Technology,Online,4,207.24,0.07,24.0,3,770.95,118.16,0,3
831,2024-09-25,13957,Tanta,Consumer,Office Supplies,Card,5,24.24,0.16,16.22,2,101.8,19.61,0,5
832,2023-02-20,11966,Mansoura,Consumer,Office Supplies,Card,5,53.48,0.22,17.03,9,208.57,-0.28,0,5
833,2024-02-07,10375,Cairo,Home Office,Technology,Cash,4,203.0,0.09,5.86,5,738.94,140.59,0,4
834,2023-01-05,10262,Giza,Consumer,Technology,Card,5,228.56,0.11,8.48,9,1017.11,347.64,0,5
835,2024-04-10,14362,Cairo,Corporate,Furniture,Card,5,177.83,0.05,0.44,7,844.7,58.38,0,4
836,2024-08-26,16502,Alexandria,Home Office,Furniture,Card,10,148.24,0.1,11.17,8,1334.13,229.16,0,4
837,2024-11-12,17833,Giza,Consumer,Office Supplies,Cash,6,56.67,0.23,22.96,7,261.8,38.56,0,5
838,2024-06-17,11893,Cairo,Consumer,Furniture,Online,3,143.24,0.4,3.15,5,257.84,-103.44,0,5
839,2024-02-09,18106,Cairo,Corporate,Technology,Online,3,205.32,0.11,3.09,2,548.21,161.49,0,4
840,2024-05-27,11652,Alexandria,Home Office,Office Supplies,Online,2,14.41,0.13,27.35,8,25.07,-25.1,0,4
841,2024-10-06,15540,Giza,Corporate,Technology,Online,4,211.87,0.09,5.43,5,771.21,129.02,0,4
842,2023-08-21,13892,Cairo,Consumer,Office Supplies,Online,3,36.03,0.36,1.61,8,69.17,6.62,0,4
843,2024-06-07,10599,Luxor,Home Office,Technology,Card,6,210.28,0.14,1.41,5,1085.07,405.12,0,3
844,2023-12-12,14815,Alexandria,Consumer,Technology,Card,6,172.8,0.04,6.32,1,995.31,218.66,0,5
845,2023-02-15,11912,Tanta,Corporate,Furniture,Card,2,110.21,0.03,1.76,9,213.81,42.92,0,5
846,2024-06-29,19484,Cairo,Corporate,Technology,Online,5,177.35,0.11,14.71,5,789.2,284.63,0,3
847,2023-03-19,18792,Aswan,Consumer,Furniture,Card,3,159.98,0.12,5.79,2,422.35,143.43,0,4
848,2024-12-30,18572,Alexandria,Corporate,Technology,Card,5,213.47,0.1,20.49,4,960.61,385.06,0,3
849,2023-03-14,14213,Cairo,Corporate,Furniture,Online,3,172.59,0.06,16.3,1,486.69,183.66,0,2
850,2023-09-06,13637,Luxor,Home Office,Furniture,Card,7,141.91,0.06,8.86,4,933.77,194.55,0,4
851,2023-02-16,19290,Giza,Consumer,Technology,Online,3,204.17,0.11,13.3,5,545.14,176.42,0,2
852,2023-05-01,15599,Mansoura,Consumer,Office Supplies,Online,5,15.98,0.07,3.84,2,74.3,21.29,0,4
853,2023-08-02,16448,Cairo,Corporate,Technology,Card,6,227.35,0.23,8.85,6,1050.35,56.49,0,4
854,2023-08-27,18557,Alexandria,Consumer,Technology,Cash,6,185.81,0.09,1.91,4,1014.54,270.5,0,3
855,2023-02-25,17382,Giza,Consumer,Furniture,Online,2,173.57,0.08,12.09,5,319.37,16.34,0,5
856,2023-12-16,18982,Mansoura,Home Office,Furniture,Card,3,144.97,0.15,15.65,5,369.68,37.23,0,3
857,2023-04-17,13569,Giza,Consumer,Furniture,Online,1,181.5,0.08,7.91,4,166.98,58.73,0,4
858,2023-02-17,17707,Mansoura,Home Office,Technology,Online,9,203.66,0.12,25.73,1,1612.98,389.01,0,5
859,2024-07-26,10746,Tanta,Consumer,Office Supplies,Card,7,33.22,0.12,6.59,5,204.65,57.71,0,2
860,2023-12-03,18504,Cairo,Consumer,Furniture,Card,2,134.92,0.18,10.56,4,221.27,47.83,0,2
861,2023-01-26,14633,Aswan,Corporate,Technology,Card,5,243.34,0.17,5.53,6,1009.86,271.16,1,2
862,2023-09-14,10920,Mansoura,Corporate,Technology,Card,2,219.82,0.18,1.62,7,360.5,65.49,0,4
863,2023-01-08,19269,Cairo,Corporate,Office Supplies,Card,3,40.24,0.09,13.38,4,109.85,29.74,0,4
864,2024-09-16,17008,Giza,Consumer,Furniture,Online,6,154.79,0.19,24.72,3,752.28,169.43,0,4
865,2023-09-10,12381,Alexandria,Corporate,Technology,Card,4,186.79,0.08,17.99,1,687.37,86.17,0,3
866,2024-11-22,13618,Giza,Consumer,Technology,Online,2,213.47,0.2,11.64,2,341.54,-24.86,0,4
867,2024-12-19,18989,Cairo,Consumer,Technology,Card,5,198.67,0.21,3.84,1,784.73,278.76,0,4
868,2023-10-30,14443,Cairo,Consumer,Furniture,Card,4,151.15,0.36,19.96,9,386.95,44.5,0,4
869,2024-09-30,10272,Giza,Corporate,Office Supplies,Cash,3,47.82,0.02,10.0,4,140.59,9.79,0,4
870,2023-02-25,11773,Giza,Consumer,Furniture,Online,4,155.69,0.18,2.03,7,510.66,143.78,0,4
871,2024-12-26,12547,Cairo,Consumer,Furniture,Card,4,150.36,0.12,4.82,6,529.28,148.63,0,4
872,2024-06-09,13164,Tanta,Consumer,Office Supplies,Card,2,58.71,0.25,9.56,1,88.07,3.96,0,4
873,2024-04-18,14780,Luxor,Consumer,Furniture,Online,2,133.62,0.17,4.48,2,221.81,-8.85,0,3
874,2023-01-28,10946,Cairo,Consumer,Furniture,Card,5,116.9,0.03,12.71,4,566.98,223.96,0,3
875,2023-03-19,10506,Alexandria,Corporate,Technology,Card,6,184.08,0.02,2.66,6,1082.39,168.52,0,3
876,2023-08-04,16719,Alexandria,Consumer,Furniture,Card,7,153.04,0.13,31.37,5,932.02,164.59,1,3
877,2024-01-21,18435,Mansoura,Home Office,Furniture,Online,2,163.89,0.2,8.86,3,262.23,-13.21,0,3
878,2023-12-31,18697,Cairo,Corporate,Technology,Card,4,185.12,0.11,3.51,9,659.02,81.48,0,5
879,2024-10-27,16360,Cairo,Consumer,Office Supplies,Card,4,103.75,0.21,3.26,7,327.85,-4.44,0,3
880,2024-06-09,17657,Tanta,Corporate,Office Supplies,Card,2,33.64,0.07,2.49,6,62.58,23.38,0,4
881,2024-11-29,13590,Mansoura,Consumer,Office Supplies,Online,5,33.04,0.14,18.67,5,142.05,20.39,0,5
882,2023-11-08,11192,Luxor,Corporate,Furniture,Card,2,124.21,0.08,3.16,8,228.54,78.6,0,1
883,2023-01-07,11464,Luxor,Home Office,Furniture,Card,4,121.14,0.09,3.63,8,440.96,170.64,0,4
884,2023-01-03,10390,Cairo,Consumer,Technology,Card,4,164.34,0.16,32.99,5,552.18,22.43,0,5
885,2024-09-14,15615,Alexandria,Corporate,Technology,Card,8,227.43,0.19,9.23,1,1473.74,48.9,0,3
886,2023-12-29,16106,Cairo,Consumer,Office Supplies,Online,6,54.25,0.12,6.53,3,286.43,98.74,0,5
887,2024-05-22,18864,Cairo,Consumer,Furniture,Cash,3,149.97,0.07,4.03,4,418.42,51.13,0,4
888,2023-10-01,12560,Aswan,Home Office,Office Supplies,Online,8,5.7,0.21,4.76,1,36.04,3.23,0,5
889,2024-05-20,15867,Cairo,Consumer,Technology,Online,6,194.45,0.1,8.65,1,1050.03,282.19,0,2
890,2023-01-15,11211,Giza,Consumer,Furniture,Online,6,178.43,0.22,18.16,4,835.05,-143.74,0,2
891,2023-07-11,19121,Mansoura,Consumer,Furniture,Card,2,139.92,0.15,26.01,4,237.86,50.44,0,2
892,2024-09-22,11539,Cairo,Corporate,Furniture,Online,6,131.96,0.13,1.84,7,688.83,253.7,0,5
893,2024-04-29,19104,Mansoura,Consumer,Office Supplies,Card,4,22.38,0.07,8.6,6,83.25,20.28,0,5
894,2023-01-28,10643,Mansoura,Home Office,Office Supplies,Online,5,24.14,0.07,20.04,1,112.26,-13.13,0,4
895,2024-12-14,18693,Alexandria,Consumer,Technology,Card,3,214.76,0.13,17.42,1,560.53,190.03,0,4
896,2023-02-08,18921,Cairo,Consumer,Technology,Online,2,155.86,0.06,2.06,6,293.01,58.29,0,3
897,2023-09-30,11283,Giza,Corporate,Technology,Card,7,203.39,0.4,4.46,7,854.22,-313.74,0,3
898,2023-08-19,17680,Giza,Consumer,Furniture,Online,3,136.06,0.07,14.1,2,379.62,10.82,1,3
899,2023-03-27,17345,Giza,Corporate,Technology,Online,4,189.29,0.0,2.92,3,757.16,230.88,0,5
900,2024-04-18,14386,Giza,Consumer,Office Supplies,Online,4,45.09,0.1,4.79,2,162.32,34.33,0,4
901,2023-05-06,10919,Mansoura,Consumer,Furniture,Online,2,123.96,0.14,26.5,6,213.22,-19.32,0,4
902,2024-06-20,12339,Cairo,Consumer,Furniture,Card,2,153.6,0.26,6.51,1,227.33,43.15,0,5
903,2023-05-25,18947,Luxor,Home Office,Office Supplies,Card,4,39.63,0.18,10.77,7,129.97,10.65,0,2
904,2024-06-08,15930,Cairo,Corporate,Furniture,Online,3,161.59,0.29,7.58,2,344.19,-29.44,0,1
905,2023-07-31,15402,Alexandria,Corporate,Furniture,Cash,4,164.14,0.08,3.69,5,604.03,88.2,0,5
906,2023-01-25,15663,Tanta,Consumer,Technology,Card,3,211.44,0.06,9.28,1,596.26,241.44,0,4
907,2024-08-02,15275,Giza,Corporate,Furniture,Card,6,164.39,0.14,2.94,7,848.23,10.02,0,4
908,2024-01-29,10507,Cairo,Consumer,Furniture,Card,4,132.38,0.13,10.96,5,460.7,11.65,0,4
909,2023-03-08,11436,Alexandria,Home Office,Furniture,Card,3,177.31,0.06,19.47,5,500.02,147.12,0,4
910,2023-08-21,18750,Luxor,Corporate,Office Supplies,Card,3,6.31,0.12,7.19,8,16.66,-3.6,0,1
911,2023-04-19,17354,Luxor,Corporate,Office Supplies,Card,7,37.41,0.02,7.08,8,256.61,78.38,0,4
912,2023-05-26,14516,Giza,Consumer,Office Supplies,Card,6,16.38,0.05,11.3,8,93.38,-5.64,0,1
913,2023-04-21,13622,Cairo,Consumer,Technology,Card,5,165.64,0.37,2.01,3,521.78,-87.81,0,4
914,2023-08-16,14399,Mansoura,Consumer,Office Supplies,Card,6,18.6,0.13,13.98,8,97.08,15.24,0,2
915,2023-04-21,15037,Tanta,Home Office,Technology,Card,5,197.63,0.05,13.76,5,938.75,136.07,0,3
916,2024-04-14,18111,Giza,Consumer,Technology,Card,6,227.74,0.19,18.08,1,1106.81,-43.57,0,5
917,2023-02-03,13715,Aswan,Consumer,Technology,Online,4,236.39,0.23,6.44,4,728.09,-25.78,0,5
918,2024-09-14,17837,Giza,Consumer,Technology,Card,3,197.41,0.23,11.82,5,456.01,128.29,0,1
919,2024-01-04,11301,Giza,Consumer,Technology,Online,2,172.22,0.17,25.47,8,285.88,48.55,0,5
920,2024-08-17,17370,Cairo,Consumer,Furniture,Online,4,123.88,0.07,18.62,2,460.82,122.61,0,5
921,2024-07-07,15185,Giza,Home Office,Office Supplies,Card,5,45.44,0.25,15.63,6,170.39,21.46,0,4
922,2024-02-29,12155,Alexandria,Corporate,Technology,Card,4,214.16,0.07,25.55,4,796.69,177.87,0,4
923,2024-09-04,16411,Cairo,Home Office,Office Supplies,Card,5,17.85,0.26,5.51,3,66.05,4.51,0,4
924,2024-06-01,16365,Giza,Corporate,Technology,Card,4,176.52,0.03,4.02,9,684.88,317.53,0,4
925,2024-11-22,10692,Aswan,Consumer,Technology,Card,3,219.85,0.32,2.5,5,448.48,-55.8,0,3
926,2023-10-09,11478,Luxor,Consumer,Furniture,Card,4,125.44,0.27,11.37,2,366.29,16.53,1,2
927,2023-11-16,16396,Alexandria,Consumer,Furniture,Cash,4,141.11,0.1,17.9,3,508.01,201.54,0,5
928,2024-03-18,18448,Tanta,Home Office,Technology,Card,3,209.47,0.23,0.73,9,483.88,-65.56,0,5
929,2023-11-11,10441,Cairo,Consumer,Technology,Online,5,159.98,0.33,9.27,8,535.94,-81.59,0,4
930,2024-01-12,12646,Alexandria,Consumer,Furniture,Card,4,169.07,0.23,25.0,6,520.73,137.59,0,2
931,2023-10-16,15209,Aswan,Consumer,Technology,Online,2,247.61,0.16,14.41,8,415.98,-22.21,0,5
932,2024-03-12,16533,Alexandria,Consumer,Office Supplies,Card,1,32.28,0.17,12.32,1,26.79,-7.1,0,2
933,2024-10-23,14677,Giza,Consumer,Furniture,Card,4,149.31,0.09,10.53,2,543.48,177.09,0,1
934,2023-10-04,17211,Cairo,Consumer,Technology,Card,5,200.89,0.18,19.09,6,823.63,283.84,0,3
935,2024-12-10,19927,Tanta,Corporate,Office Supplies,Online,5,34.5,0.07,10.85,5,160.41,11.93,0,5
936,2024-08-04,12645,Giza,Corporate,Technology,Card,2,185.4,0.21,7.94,1,292.93,-44.18,0,5
937,2024-05-17,18210,Tanta,Consumer,Office Supplies,Cash,5,7.51,0.38,9.84,4,23.29,-8.12,0,4
938,2024-09-15,19316,Alexandria,Consumer,Office Supplies,Online,2,22.94,0.16,2.87,8,38.54,5.08,0,4
939,2024-05-30,17933,Alexandria,Home Office,Office Supplies,Cash,8,33.07,0.14,7.59,9,227.54,62.52,0,1
940,2023-12-16,15476,Aswan,Consumer,Furniture,Card,1,130.03,0.16,22.34,1,109.23,-7.9,0,3
941,2024-03-21,17928,Alexandria,Home Office,Furniture,Online,4,123.07,0.09,6.03,2,447.97,24.24,0,2
942,2023-12-16,12080,Giza,Consumer,Technology,Online,7,191.19,0.16,9.83,3,1124.21,375.24,0,3
943,2024-08-29,16089,Alexandria,Corporate,Furniture,Card,5,123.33,0.13,11.77,7,536.49,142.84,0,2
944,2024-10-25,17396,Aswan,Corporate,Furniture,Card,8,163.44,0.05,6.96,5,1242.11,495.29,0,5
945,2023-05-17,19739,Giza,Corporate,Furniture,Online,5,81.17,0.18,13.66,2,332.79,79.09,0,5
946,2023-08-31,17797,Giza,Home Office,Office Supplies,Online,4,6.64,0.36,7.54,3,16.99,-5.2,0,4
947,2024-06-26,10861,Cairo,Consumer,Technology,Card,1,228.27,0.19,23.45,8,184.9,-10.63,0,5
948,2023-02-09,18346,Tanta,Consumer,Office Supplies,Online,4,25.57,0.06,13.41,4,96.13,29.81,0,3
949,2023-08-17,13494,Cairo,Consumer,Office Supplies,Card,2,33.68,0.07,2.0,9,62.64,7.32,0,5
950,2024-07-01,10904,Alexandria,Corporate,Furniture,Card,6,147.42,0.31,20.43,6,610.33,97.35,0,2
951,2023-08-11,11269,Giza,Consumer,Furniture,Card,3,137.45,0.36,8.72,8,263.91,5.02,0,5
952,2023-01-06,10404,Giza,Corporate,Technology,Card,4,221.9,0.24,5.43,6,674.59,102.76,0,3
953,2023-11-18,19035,Alexandria,Consumer,Office Supplies,Cash,6,18.56,0.13,24.64,2,96.9,-0.41,0,2
954,2024-04-12,19974,Cairo,Consumer,Technology,Card,5,183.43,0.01,1.08,8,907.98,384.89,0,4
955,2023-03-16,19756,Alexandria,Corporate,Furniture,Card,3,163.14,0.09,20.15,7,445.36,84.82,1,4
956,2023-01-04,11184,Luxor,Consumer,Furniture,Card,3,111.39,0.2,18.46,4,267.33,-37.81,0,5
957,2024-10-07,18938,Aswan,Consumer,Office Supplies,Card,3,24.29,0.04,12.85,6,69.96,7.3,0,3
958,2023-04-28,11725,Cairo,Consumer,Office Supplies,Online,3,19.62,0.11,11.46,9,52.39,10.84,1,5
959,2024-08-28,18462,Tanta,Consumer,Furniture,Online,3,143.92,0.09,6.4,1,392.89,107.86,0,5
960,2024-05-18,15811,Alexandria,Corporate,Technology,Card,4,190.23,0.13,20.29,9,662.01,138.55,0,4
961,2024-07-27,15606,Tanta,Corporate,Technology,Online,3,207.5,0.16,13.78,4,522.9,127.32,0,4
962,2024-03-16,13956,Giza,Consumer,Technology,Card,3,221.99,0.08,22.07,1,612.7,178.8,0,4
963,2023-07-13,10171,Alexandria,Consumer,Office Supplies,Cash,5,39.19,0.13,10.7,8,170.46,46.2,0,5
964,2024-12-15,18465,Tanta,Consumer,Office Supplies,Online,3,23.26,0.03,24.98,8,67.69,-18.89,0,4
965,2024-01-27,12306,Tanta,Consumer,Office Supplies,Card,3,42.63,0.15,2.8,9,108.7,14.88,0,5
966,2023-01-26,19350,Giza,Home Office,Furniture,Cash,1,164.97,0.2,7.16,1,131.98,6.91,0,4
967,2024-03-10,19898,Cairo,Home Office,Furniture,Card,3,157.22,0.27,7.69,2,344.31,20.5,0,5
968,2023-06-22,19963,Giza,Consumer,Technology,Card,8,220.97,0.05,17.75,6,1679.39,341.52,0,4
969,2023-10-27,10421,Giza,Consumer,Technology,Card,3,153.05,0.06,5.97,5,431.61,118.32,0,3
970,2024-10-06,15540,Giza,Home Office,Technology,Online,2,200.54,0.27,0.46,3,292.78,-18.74,0,4
971,2023-11-22,19401,Cairo,Consumer,Office Supplies,Card,4,36.16,0.05,20.3,3,137.4,39.68,0,5
972,2024-02-14,14675,Tanta,Consumer,Technology,Online,3,170.38,0.26,17.75,9,378.23,98.85,0,1
973,2023-04-28,19082,Cairo,Corporate,Office Supplies,Online,7,34.42,0.08,8.36,1,221.64,38.62,0,3
974,2024-12-24,16748,Alexandria,Consumer,Furniture,Card,2,168.3,0.1,7.33,4,302.94,28.47,0,5
975,2023-08-13,16103,Cairo,Consumer,Furniture,Card,3,145.52,0.07,5.93,7,406.01,64.97,0,3
976,2024-06-15,11473,Giza,Home Office,Technology,Cash,4,213.13,0.28,8.35,5,613.82,43.26,0,4
977,2023-04-23,13243,Cairo,Corporate,Technology,Card,4,220.46,0.16,10.37,9,740.73,288.31,0,3
978,2023-05-20,12181,Cairo,Consumer,Technology,Card,3,226.85,0.23,18.93,8,524.02,131.93,0,3
979,2024-07-12,19641,Luxor,Consumer,Office Supplies,Online,4,53.24,0.17,15.14,1,176.77,21.74,0,4
980,2023-01-01,13096,Tanta,Consumer,Technology,Online,5,227.31,0.02,1.11,8,1113.83,242.41,0,5
981,2023-03-31,16646,Cairo,Corporate,Office Supplies,Card,4,20.01,0.09,2.01,5,72.83,20.81,1,3
982,2024-10-15,19782,Giza,Consumer,Office Supplies,Cash,2,22.2,0.11,10.59,6,39.51,-2.72,0,5
983,2023-11-16,15882,Giza,Consumer,Technology,Card,5,150.53,0.06,13.02,1,707.5,265.3,0,3
984,2024-07-03,15982,Tanta,Home Office,Office Supplies,Card,5,8.7,0.17,2.09,5,36.09,9.31,0,3
985,2023-05-19,15798,Luxor,Consumer,Furniture,Online,5,174.37,0.15,20.3,4,741.07,25.81,0,5
986,2024-05-25,19627,Alexandria,Consumer,Office Supplies,Online,3,17.9,0.09,7.08,9,48.87,5.52,0,2
987,2023-09-16,18415,Alexandria,Consumer,Technology,Card,7,207.95,0.09,2.9,4,1324.65,41.33,0,5
988,2024-11-03,18411,Aswan,Consumer,Technology,Card,4,204.81,0.23,4.21,6,630.83,147.75,0,4
989,2024-11-20,19846,Cairo,Consumer,Technology,Cash,1,224.81,0.21,16.3,3,177.6,8.63,0,4
990,2023-01-10,18456,Giza,Home Office,Technology,Card,5,159.59,0.17,24.87,9,662.31,178.36,0,4
991,2023-09-18,19145,Tanta,Home Office,Office Supplies,Card,3,37.05,0.27,4.25,8,81.15,9.94,0,4
992,2024-10-11,14524,Luxor,Consumer,Office Supplies,Card,2,36.73,0.07,2.65,9,68.31,10.13,0,2
993,2023-06-21,16559,Alexandria,Consumer,Office Supplies,Cash,1,12.84,0.35,14.36,6,8.35,-17.11,0,3
994,2023-01-13,17620,Alexandria,Corporate,Technology,Card,3,219.2,0.13,8.35,8,572.12,201.19,0,1
995,2023-06-17,12774,Giza,Consumer,Technology,Card,4,172.02,0.14,17.58,1,591.75,194.46,0,4
996,2024-10-03,15673,Alexandria,Consumer,Furniture,Card,2,171.29,0.2,10.7,1,274.07,-38.44,0,5
997,2024-08-18,13124,Alexandria,Home Office,Technology,Card,2,156.89,0.02,4.84,4,307.5,53.36,0,4
998,2023-11-17,18671,Giza,Consumer,Technology,Card,5,181.9,0.16,6.04,1,763.99,189.39,0,5
999,2023-11-15,11353,Luxor,Consumer,Furniture,Card,3,147.2,0.21,6.39,7,348.87,49.79,0,5
1000,2024-09-04,19081,Tanta,Consumer,Technology,Card,1,204.35,0.15,12.46,4,173.7,-5.42,0,5
1001,2023-11-25,13854,Cairo,Consumer,Furniture,Online,4,112.64,0.03,13.5,1,437.04,72.32,0,4
1002,2024-07-03,18134,Giza,Consumer,Technology,Card,5,220.86,0.2,21.64,1,883.43,40.41,0,3
1003,2024-02-23,10924,Giza,Consumer,Furniture,Card,2,165.07,0.06,31.44,6,310.33,-0.37,0,4
1004,2024-08-28,12170,Luxor,Consumer,Office Supplies,Online,3,68.07,0.11,7.37,6,181.74,46.75,0,4
