date,region,latitude,longitude,category,price,quantity,discount,revenue,customer_age,customer_segment
2023-09-15,Mansoura,31.056411225894664,31.378108959638077,Clothing,468.15,11,0.2,4119.7,22.0,High
2023-03-02,Zagazig,30.585915310055857,31.470930739808008,Sports,1998.02,8,0.1,14385.72,21.0,High
2023-03-03,Giza,30.01491525496747,31.204379923269418,Sports,781.0,11,0.3,6013.68,33.0,High
2023-01-14,Giza,30.004456384975743,31.22320685316519,Clothing,918.14,14,0.25,9640.47,33.0,High
2023-09-26,Giza,30.022316763194777,31.213386952002185,Electronics,3439.56,2,0.25,5159.34,26.0,High
2023-08-31,Giza,30.020127366716096,31.19816864573327,Clothing,786.93,9,0.25,5311.78,32.0,High
2023-06-23,Giza,30.015265605471384,31.205024822170916,Clothing,514.01,6,0.2,2467.23,51.0,Middle
2023-11-05,Mansoura,31.030368691170946,31.372533000241607,Clothing,934.96,12,0.1,10097.56,35.0,High
2023-10-22,Cairo,30.037566966711527,31.2464010884299,Sports,454.72,10,0.15,3865.16,21.0,High
2023-08-02,Zagazig,30.569387413621886,31.51168616510063,Home,1273.85,7,0.2,7133.57,35.0,High
2023-11-13,Cairo,30.037448973379234,31.22788992393924,Electronics,2284.88,7,0.0,15994.18,18.0,High
2023-03-17,Giza,30.020193673945837,31.2089987606264,Electronics,1934.62,10,0.25,14509.67,54.0,High
2023-02-10,Cairo,30.04835761804258,31.224362231434743,Electronics,4739.19,6,0.3,19904.6,21.0,High
2023-04-09,Mansoura,31.042496879612102,31.37223384690927,Groceries,215.98,10,0.0,2159.84,37.0,Middle
2023-01-21,Alexandria,31.214942990909183,29.912802445202022,Clothing,419.48,12,0.0,5033.73,37.0,High
2023-07-13,Cairo,30.0474452974933,31.228677377421924,Home,2398.79,9,0.0,21589.13,26.0,High
2023-12-08,Zagazig,30.58192845162444,31.50566204538237,Home,931.98,11,0.25,7688.87,51.0,High
2023-01-15,Mansoura,31.033900647907334,31.391991444742477,Groceries,85.97,9,0.0,773.75,60.0,Low
2023-02-14,Alexandria,31.197782850330885,29.91809726728222,Sports,526.56,4,0.1,1895.61,26.0,Middle
2023-06-15,Mansoura,31.036398049966994,31.367950543564294,Groceries,223.8,9,0.0,2014.19,44.0,Middle
2023-12-07,Giza,30.02262981495023,31.210981067459052,Groceries,179.85,8,0.15,1222.95,23.0,Middle
2023-04-26,Alexandria,31.204314471827303,29.920794738978433,Clothing,275.73,11,0.2,2426.39,51.0,Middle
2023-07-05,Zagazig,30.584503268925406,31.500112521674865,Sports,343.01,6,0.2,1646.45,50.0,Middle
2023-01-16,Alexandria,31.19728396196566,29.937291148046413,Groceries,169.14,11,0.15,1581.5,47.0,Middle
2023-02-24,Zagazig,30.594732417288224,31.50444127020886,Home,1803.06,8,0.3,10097.15,18.0,High
2023-12-27,Giza,30.02320942108053,31.21463821846892,Clothing,1269.74,9,0.15,9713.48,28.0,High
2023-12-19,Zagazig,30.5692659834819,31.479577900997274,Sports,1113.06,10,0.3,7791.45,29.0,High
2023-01-02,Mansoura,31.03918787496218,31.368871086403757,Home,1853.06,8,0.5,7412.24,28.0,High
2023-12-14,Cairo,30.045314914264008,31.240839090650145,Electronics,4067.79,5,0.1,18305.08,51.0,High
2023-08-22,Mansoura,31.046381383805826,31.381338154354317,Clothing,996.97,11,0.1,9869.99,18.0,High
2023-11-13,Mansoura,31.04202992434318,31.374715060743885,Home,1204.43,9,0.15,9213.91,40.0,High
2023-06-15,Alexandria,31.204171999158063,29.923235650790172,Groceries,56.93,11,0.0,626.24,44.0,Low
2023-07-08,Giza,30.01073040860056,31.21817300192237,Groceries,201.31,9,0.2,1449.44,27.0,Middle
2023-06-28,Cairo,30.036341390447465,31.23097173579157,Clothing,1199.31,9,0.2,8635.0,41.0,High
2023-09-01,Zagazig,30.595541950999856,31.49576998684107,Sports,622.71,9,0.0,5604.35,40.0,High
2023-02-20,Alexandria,31.208259059889844,29.916140160754246,Groceries,158.56,6,0.2,761.1,32.0,Low
2023-01-11,Giza,30.019618337321692,31.213881371902797,Home,1294.49,5,0.0,6472.45,48.0,High
2023-04-23,Cairo,30.05269790814107,31.229974047635924,Electronics,2219.96,7,0.1,13985.75,28.0,High
2023-09-15,Mansoura,31.03118272439745,31.387029183421234,Sports,717.03,5,0.25,2688.87,48.0,Middle
2023-03-15,Giza,30.008025648871634,31.204079874013694,Clothing,508.98,9,0.0,4580.79,37.0,High
2023-09-03,Giza,30.02429866629936,31.203304365339303,Groceries,137.3,8,0.15,933.64,31.0,Low
2023-12-21,Giza,30.016662331228677,31.232364493568646,Sports,963.79,8,0.2,6168.23,32.0,High
2023-02-04,Mansoura,31.041461672564672,31.366154158806367,Electronics,3439.63,6,0.0,20637.75,18.0,High
2023-09-03,Zagazig,30.58518107249168,31.50981718038617,Sports,458.46,5,0.1,2063.06,31.0,Middle
2023-06-11,Alexandria,31.212778987951708,29.900635603297648,Sports,1288.13,9,0.2,9274.5,22.0,High
2023-11-13,Zagazig,30.56999566097464,31.50858177698509,Clothing,228.4,8,0.15,1553.12,38.0,Middle
2023-03-06,Cairo,30.04734072962819,31.262617946738146,Electronics,2400.81,2,0.2,3841.3,46.0,High
2023-09-10,Alexandria,31.199433886439945,29.92927042261196,Electronics,3257.48,5,0.3,11401.19,40.0,High
2023-11-02,Cairo,30.031874838077922,31.249080689892967,Sports,1467.79,9,0.0,13210.13,26.0,High
2023-12-11,Mansoura,31.05706641178989,31.37753917613541,Groceries,235.95,8,0.0,1887.63,32.0,Middle
2023-09-07,Zagazig,30.560793936119822,31.511422684386744,Sports,360.45,8,0.2,2306.91,38.0,Middle
2023-07-01,Giza,30.01431254750099,31.21138657922762,Home,1574.97,8,0.25,9449.84,39.0,High
2023-08-14,Alexandria,31.205384618918234,29.93895963602549,Groceries,119.24,8,0.15,810.85,55.0,Low
2023-11-14,Giza,30.003349392745797,31.19783364687452,Clothing,1103.38,8,0.1,7944.35,42.0,High
2023-07-28,Cairo,30.04717260294366,31.24757484312461,Electronics,2493.23,4,0.2,7978.33,37.0,High
2023-01-12,Giza,30.010855178455365,31.213177027352586,Groceries,228.24,8,0.2,1460.75,36.0,Middle
2023-12-06,Giza,30.022980493146136,31.19977193528762,Clothing,982.91,12,0.15,10025.66,31.0,High
2023-09-09,Mansoura,31.076036763130656,31.375755402596088,Sports,1642.44,8,0.25,9854.66,35.0,High
2023-09-04,Mansoura,31.044285937497893,31.36249049508879,Clothing,1479.71,9,0.0,13317.41,44.0,High
2023-03-20,Zagazig,30.593740476593787,31.469351685199797,Home,2317.17,6,0.2,11122.43,27.0,High
2023-08-29,Cairo,30.034648440537968,31.223704458956927,Clothing,971.28,8,0.25,5827.66,40.0,High
2023-05-24,Mansoura,31.043047990149795,31.3746195738215,Groceries,270.25,9,0.3,1702.6,34.0,Middle
2023-08-26,Mansoura,31.03716988348517,31.379311874711654,Electronics,2035.81,9,0.3,12825.63,56.0,High
2023-02-08,Zagazig,30.59548810768528,31.488902167343213,Groceries,32.05,12,0.15,326.91,39.0,Low
2023-08-29,Alexandria,31.18583960670683,29.91553397011679,Groceries,169.28,8,0.15,1151.09,39.0,Middle
2023-12-31,Zagazig,30.576964889531034,31.504364129820967,Electronics,4910.29,5,0.15,20868.75,25.0,High
2023-01-18,Giza,30.02490019312696,31.203135943509974,Home,1919.47,7,0.25,10077.23,53.0,High
2023-12-23,Giza,30.015199881940806,31.19809142437444,Groceries,105.44,11,0.0,1159.84,41.0,Middle
2023-05-29,Mansoura,31.05413824612721,31.371186537767915,Electronics,3840.7,7,0.0,26884.9,51.0,High
2023-11-14,Mansoura,31.044537446441602,31.391865826377007,Electronics,1639.68,8,0.3,9182.19,33.0,High
2023-10-13,Zagazig,30.59279779130694,31.484732936915545,Groceries,151.77,11,0.0,1669.51,35.0,Middle
2023-07-26,Zagazig,30.584604966172403,31.513543525208547,Electronics,2330.39,8,0.1,16778.84,19.0,High
2023-09-27,Cairo,30.042463726403764,31.24935352724597,Sports,383.64,8,0.3,2148.37,57.0,Middle
2023-11-17,Giza,30.022744174581206,31.205337536216163,Groceries,89.97,9,0.1,728.8,39.0,Low
2023-05-28,Zagazig,30.586267644580865,31.506601438857665,Home,1944.92,7,0.1,12253.0,57.0,High
2023-04-30,Alexandria,31.211935354447686,29.91089084852902,Sports,1237.02,6,0.3,5195.49,31.0,High
2023-09-01,Cairo,30.043301463621948,31.23837713709828,Home,546.87,9,0.1,4429.65,41.0,High
2023-10-22,Zagazig,30.575903605656556,31.524264413373377,Groceries,134.73,12,0.15,1374.21,47.0,Middle
2023-10-06,Mansoura,31.028192435450784,31.39121150616487,Clothing,1177.82,11,0.2,10364.84,39.0,High
2023-10-19,Zagazig,30.58598263991105,31.496964778126998,Electronics,4841.12,6,0.3,20332.69,31.0,High
2023-06-08,Mansoura,31.050057398191576,31.36530777905379,Sports,1786.41,9,0.0,16077.67,29.0,High
2023-10-26,Mansoura,31.03424908051918,31.375563268572797,Groceries,20.43,10,0.1,183.83,31.0,Low
2023-02-13,Giza,30.020417864863923,31.2116329419368,Electronics,2265.46,6,0.2,10874.19,67.0,High
2023-07-18,Giza,30.014107352463178,31.216116119262182,Clothing,470.06,10,0.15,3995.49,28.0,High
2023-01-03,Zagazig,30.593762097760177,31.500907846151865,Home,1326.19,5,0.1,5967.85,18.0,High
2023-04-29,Zagazig,30.584803128272466,31.519860363190993,Groceries,200.81,8,0.15,1365.52,35.0,Middle
2023-05-14,Alexandria,31.201930099503738,29.919025970466365,Groceries,62.86,12,0.5,377.16,35.0,Low
2023-05-25,Cairo,30.053787431750564,31.2309462884892,Clothing,1390.38,7,0.0,9732.68,31.0,High
2023-09-11,Cairo,30.044228285614118,31.240945416745816,Home,2054.23,9,0.0,18488.1,28.0,High
2023-05-22,Zagazig,30.582451452200658,31.50900054903554,Groceries,137.41,9,0.0,1236.72,32.0,Middle
2023-06-13,Giza,29.994922546125018,31.201271619349743,Electronics,3543.98,7,0.2,19846.27,19.0,High
2023-03-28,Alexandria,31.205515324964555,29.909313889225274,Clothing,904.34,6,0.0,5426.06,56.0,High
2023-05-17,Cairo,30.03668345406128,31.219280446520454,Groceries,183.02,12,0.15,1866.85,38.0,Middle
2023-03-24,Zagazig,30.582494508829466,31.499110544983843,Home,2220.23,5,0.3,7770.81,36.0,High
2023-01-27,Giza,30.002391427044486,31.22106758238361,Sports,640.2,6,0.0,3841.22,48.0,High
2023-08-09,Giza,30.01079915238389,31.21556116837635,Groceries,211.44,12,0.1,2283.55,68.0,Middle
2023-09-01,Giza,30.034075439150474,31.22013866495692,Home,714.07,9,0.1,5783.93,30.0,High
2023-08-15,Mansoura,31.044420391100076,31.371956298480256,Clothing,796.91,8,0.1,5737.77,39.0,High
2023-06-19,Giza,30.006658618421465,31.207266149819496,Home,1771.68,11,0.25,14616.34,45.0,High
2023-05-19,Zagazig,30.58313696607504,31.482942627943082,Home,525.0,10,0.0,5250.03,43.0,High
2023-11-12,Alexandria,31.185712702500535,29.928778683541918,Clothing,340.49,8,0.25,2042.92,46.0,Middle
2023-07-09,Zagazig,30.576393880760495,31.515427415562733,Sports,455.15,9,0.25,3072.29,46.0,High
2023-06-24,Giza,30.000204832806993,31.198234284442005,Electronics,2811.42,9,0.15,21507.39,30.0,High
2023-01-10,Alexandria,31.202803320831613,29.934957494249286,Sports,1357.42,6,0.3,5701.14,49.0,High
2023-05-05,Cairo,30.04886711899271,31.233355107687967,Electronics,4985.88,7,0.1,31411.03,34.0,High
2023-05-19,Cairo,30.04517598469841,31.22486723852411,Electronics,2389.28,6,0.2,11468.53,38.0,High
2023-05-26,Zagazig,30.591398406907533,31.49884059149154,Electronics,1975.86,6,0.1,10669.64,42.0,High
2023-07-31,Alexandria,31.192437969096545,29.924984231502442,Groceries,136.13,12,0.0,1633.6,26.0,Middle
2023-07-14,Zagazig,30.576217231656056,31.501461431588154,Sports,548.16,10,0.0,5481.58,40.0,High
2023-08-10,Alexandria,31.188553831756455,29.912919643250255,Home,549.09,5,0.15,2333.63,42.0,Middle
2023-10-07,Alexandria,31.188110739285364,29.924623247282053,Groceries,177.91,9,0.5,800.59,18.0,Low
2023-10-24,Zagazig,30.59128674706051,31.508844737091696,Clothing,1343.44,6,0.0,8060.67,52.0,High
2023-09-20,Alexandria,31.220236983495347,29.916960791874015,Clothing,1319.11,10,0.3,9233.74,25.0,High
2023-12-15,Giza,30.00262725959909,31.205332417608158,Electronics,1852.76,11,0.3,14266.25,38.0,High
2023-01-07,Alexandria,31.196680541881687,29.91324384908851,Groceries,61.29,11,0.15,573.09,53.0,Low
2023-03-13,Alexandria,31.20212893379266,29.923485685658264,Groceries,157.51,8,0.15,1071.09,43.0,Middle
2023-01-03,Zagazig,30.58490991978492,31.48595768305048,Clothing,678.03,11,0.15,6339.59,47.0,High
2023-08-25,Cairo,30.047729502004902,31.228073643936238,Home,1906.15,7,0.25,10007.28,48.0,High
2023-11-24,Mansoura,31.03514609120663,31.376879595409378,Sports,1141.4,8,0.0,9131.2,29.0,High
2023-03-30,Alexandria,31.193296654888208,29.910817702629767,Sports,334.2,8,0.1,2406.25,23.0,Middle
2023-12-05,Mansoura,31.039076596367163,31.38103976158856,Electronics,2495.97,7,0.0,17471.82,40.0,High
2023-01-22,Alexandria,31.20336561430338,29.920333741348117,Electronics,4655.22,5,0.3,16293.28,44.0,High
2023-12-08,Zagazig,30.60052492037275,31.52680665557862,Electronics,3290.28,1,0.0,3290.28,48.0,High
2023-05-09,Zagazig,30.5914663537618,31.494387407588675,Clothing,1237.33,8,0.25,7424.0,44.0,High
2023-02-07,Alexandria,31.197578431491642,29.918588560723943,Clothing,722.98,9,0.15,5530.83,29.0,High
2023-06-27,Zagazig,30.596007939231036,31.492430634553028,Sports,1450.84,9,0.25,9793.16,46.0,High
2023-04-04,Zagazig,30.597701008972056,31.52139802489868,Electronics,2091.51,3,0.3,4392.17,18.0,High
2023-04-14,Alexandria,31.1970665308118,29.935712201455434,Groceries,226.23,10,0.1,2036.06,50.0,Middle
2023-04-23,Cairo,30.04294047002171,31.22002080185477,Home,2073.16,7,0.1,13060.92,24.0,High
2023-10-21,Alexandria,31.195828969836978,29.917055288207806,Clothing,317.18,10,0.2,2537.46,24.0,Middle
2023-07-16,Cairo,30.05260903305436,31.236060328730954,Electronics,2141.59,4,0.5,4283.18,65.0,High
2023-04-24,Zagazig,30.588441905706798,31.49859812796274,Electronics,3120.11,4,0.25,9360.34,36.0,High
2023-08-11,Cairo,30.03034481068882,31.230861207992927,Clothing,1028.67,5,0.25,3857.5,32.0,High
2023-09-19,Zagazig,30.591761588301306,31.509709023889624,Sports,1383.74,8,0.2,8855.91,21.0,High
2023-04-10,Cairo,30.059296352833883,31.253578699045516,Sports,1435.95,7,0.1,9046.45,40.0,High
2023-05-31,Cairo,30.06008602106438,31.243770551347993,Sports,1514.51,8,0.2,9692.84,45.0,High
2023-02-14,Alexandria,31.19530892903803,29.927341486658964,Sports,1159.8,6,0.0,6958.82,31.0,High
2023-03-08,Cairo,30.037433903158078,31.232151668516444,Groceries,180.96,7,0.15,1076.71,18.0,Middle
2023-09-06,Zagazig,30.606678680757994,31.512173385419715,Electronics,1529.42,3,0.2,3670.61,55.0,High
2023-03-08,Alexandria,31.21576703721444,29.92884047790945,Sports,583.22,6,0.3,2449.53,32.0,Middle
2023-07-11,Cairo,30.04907302701295,31.230953615306568,Sports,1147.56,7,0.3,5623.04,31.0,High
2023-09-16,Alexandria,31.182978076398776,29.916369111579822,Home,1991.19,6,0.0,11947.12,35.0,High
2023-02-09,Mansoura,31.034836794147623,31.362747773967932,Home,2117.85,7,0.2,11859.96,25.0,High
2023-07-27,Alexandria,31.189164413143445,29.905174188044573,Electronics,4051.3,7,0.25,21269.34,50.0,High
2023-04-04,Mansoura,31.059023562925095,31.374162670326886,Clothing,832.32,7,0.15,4952.33,44.0,High
2023-12-18,Mansoura,31.02564420074816,31.36780225603129,Sports,778.17,10,0.0,7781.72,41.0,High
2023-06-26,Alexandria,31.218136485962873,29.926744124855023,Groceries,144.52,11,0.1,1430.75,63.0,Middle
2023-10-22,Zagazig,30.58664475172674,31.500410296238755,Home,518.59,11,0.1,5134.04,27.0,High
2023-07-20,Zagazig,30.57572300649125,31.507325755005972,Sports,1316.53,9,0.2,9479.02,50.0,High
2023-01-16,Zagazig,30.597567984350373,31.48979220067824,Clothing,296.94,9,0.0,2672.43,18.0,Middle
2023-08-20,Giza,30.019394941559998,31.221887624822646,Groceries,60.71,7,0.15,361.22,43.0,Low
2023-12-14,Mansoura,31.028237773356622,31.38339567368548,Home,1751.95,8,0.0,14015.63,62.0,High
2023-08-08,Alexandria,31.199847569413365,29.922744643628846,Clothing,217.35,9,0.1,1760.56,22.0,Middle
2023-10-27,Zagazig,30.601455683911976,31.51146860773014,Clothing,945.62,11,0.15,8841.57,55.0,High
2023-11-19,Zagazig,30.583600964772057,31.50518770031148,Groceries,198.75,9,0.15,1520.41,18.0,Middle
2023-03-25,Alexandria,31.21689728476372,29.908565927407263,Groceries,240.72,9,0.25,1624.84,60.0,Middle
2023-03-19,Mansoura,31.03345217149883,31.38476892819484,Home,636.06,12,0.0,7632.73,29.0,High
2023-08-12,Alexandria,31.183879736217122,29.910825852171012,Groceries,20.82,9,0.1,168.65,26.0,Low
2023-05-31,Giza,30.013552157170977,31.21100889899947,Sports,1603.66,8,0.2,10263.41,29.0,High
2023-11-03,Giza,29.998493573003223,31.201171742471278,Groceries,101.22,13,0.3,921.06,35.0,Low
2023-11-25,Alexandria,31.201348872899008,29.935322164275345,Clothing,1353.37,9,0.2,9744.24,33.0,High
2023-05-09,Mansoura,31.040951431414744,31.385196549532395,Groceries,71.79,12,0.3,603.05,34.0,Low
2023-03-28,Zagazig,30.58011073459181,31.512074425212393,Home,1671.01,11,0.5,9190.56,39.0,High
2023-10-12,Giza,30.031886824798384,31.201307637056384,Sports,486.0,8,0.3,2721.58,38.0,Middle
2023-04-11,Giza,30.013060243287136,31.211889086772906,Groceries,132.75,11,0.5,730.14,35.0,Low
2023-10-28,Mansoura,31.049543653463896,31.380402021003245,Sports,1799.51,7,0.25,9447.42,30.0,High
2023-06-04,Giza,30.022387178322283,31.210003216471478,Groceries,190.34,13,0.3,1732.07,40.0,Middle
2023-09-01,Giza,30.030710112303343,31.189525746221303,Sports,1472.35,11,0.15,13766.46,40.0,High
2023-02-04,Mansoura,31.02880581332285,31.398142821223708,Groceries,83.27,11,0.1,824.39,39.0,Low
2023-08-16,Alexandria,31.182525273779078,29.91831535609497,Groceries,278.37,11,0.5,1531.04,35.0,Middle
2023-06-14,Zagazig,30.604940207155657,31.507018095249542,Electronics,3682.19,4,0.0,14728.75,27.0,High
2023-08-03,Zagazig,30.593511209451638,31.48885255642921,Clothing,337.65,13,0.5,2194.73,36.0,Middle
2023-03-03,Giza,30.014363110138014,31.223537518030426,Home,531.1,7,0.15,3160.07,32.0,High
2023-09-26,Zagazig,30.586367024330062,31.51579394121245,Home,531.85,10,0.0,5318.45,18.0,High
2023-11-11,Alexandria,31.196993531181516,29.927243773414713,Electronics,1679.24,6,0.25,7556.59,47.0,High
2023-03-21,Giza,30.021711662359824,31.211628483427127,Groceries,275.25,11,0.15,2573.61,38.0,Middle
2023-02-04,Zagazig,30.573262299444238,31.525355208937565,Clothing,665.89,12,0.25,5993.03,35.0,High
2023-01-09,Cairo,30.049173314564232,31.24553098489811,Sports,807.0,10,0.0,8069.95,41.0,High
2023-08-23,Cairo,30.054713160619336,31.22203877789986,Electronics,2957.91,7,0.5,10352.69,26.0,High
2023-08-10,Cairo,30.05183252105623,31.237944867589405,Home,1319.14,8,0.2,8442.52,51.0,High
2023-07-19,Cairo,30.043686093642847,31.241537501436632,Home,976.99,9,0.0,8792.88,49.0,High
2023-03-26,Cairo,30.044373378120174,31.23675050782266,Home,683.66,8,0.0,5469.25,21.0,High
2023-05-23,Giza,30.02595693270572,31.21463104916181,Groceries,50.42,13,0.2,524.32,27.0,Low
2023-08-05,Mansoura,31.046719201894383,31.392912333854124,Sports,1318.62,10,0.5,6593.1,43.0,High
2023-07-01,Mansoura,31.058451810040328,31.376613454304916,Sports,974.62,8,0.15,6627.41,38.0,High
2023-12-27,Giza,29.99567303298211,31.205100970876746,Sports,1834.17,8,0.1,13206.05,35.0,High
2023-02-19,Giza,30.02216715683851,31.198044869773252,Groceries,149.85,15,0.3,1573.39,40.0,Middle
2023-09-11,Alexandria,31.19198731266519,29.90004063774744,Home,1506.98,9,0.5,6781.42,18.0,High
2023-05-28,Mansoura,31.040170890321757,31.375377562022038,Home,2356.49,10,0.25,17673.67,24.0,High
2023-06-06,Cairo,30.05816006486364,31.22892713303247,Groceries,160.46,8,0.25,962.76,28.0,Low
2023-09-19,Giza,30.003076478900695,31.206833690111974,Clothing,852.58,10,0.0,8525.77,44.0,High
2023-09-10,Cairo,30.06555613183331,31.22984774817659,Groceries,121.69,8,0.1,876.14,18.0,Low
2023-12-28,Mansoura,31.051956607277834,31.367755678714126,Groceries,218.92,8,0.3,1225.93,37.0,Middle
2023-02-16,Zagazig,30.593492129424362,31.49649512736008,Home,1284.46,10,0.1,11560.1,30.0,High
2023-02-08,Zagazig,30.578379631344127,31.507130159307845,Sports,1300.15,6,0.1,7020.8,43.0,High
2023-09-22,Giza,30.011302736352143,31.203547492713888,Home,1394.79,6,0.15,7113.43,45.0,High
2023-07-31,Alexandria,31.196516219017678,29.9168133146562,Clothing,887.37,10,0.15,7542.63,55.0,High
2023-04-11,Cairo,30.032076874739772,31.256646514531063,Electronics,4394.6,4,0.3,12304.87,21.0,High
2023-01-29,Giza,30.024037656474285,31.21965170732284,Electronics,2948.07,6,0.0,17688.39,25.0,High
2023-02-01,Alexandria,31.196056346743195,29.92097855960512,Groceries,84.42,6,0.2,405.22,36.0,Low
2023-11-23,Cairo,30.04264452081369,31.238309869303205,Electronics,3496.12,3,0.2,8390.69,52.0,High
2023-03-12,Mansoura,31.0396496271568,31.371396892518735,Sports,1893.76,8,0.3,10605.08,40.0,High
2023-04-29,Zagazig,30.585558238966296,31.497800856776845,Home,1886.42,7,0.15,11224.22,36.0,High
2023-03-24,Alexandria,31.20540458789939,29.915927124152464,Clothing,600.87,11,0.1,5948.63,50.0,High
2023-05-10,Cairo,30.03817327022683,31.236750072148922,Clothing,1451.89,6,0.2,6969.08,30.0,High
2023-01-26,Giza,30.02328318594559,31.20845883992328,Clothing,645.53,9,0.25,4357.34,49.0,High
2023-07-09,Cairo,30.03844053288884,31.22441554744095,Home,2466.51,7,0.0,17265.56,56.0,High
2023-01-25,Giza,30.012814735418903,31.214860421571228,Sports,626.38,8,0.0,5011.06,33.0,High
2023-10-20,Zagazig,30.574634063935438,31.49626506843727,Clothing,1499.54,9,0.1,12146.31,18.0,High
